customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,id,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
8752-imqos,1,united states,california,fullerton,92832,"33.868316, -117.929029",33.868316,-117.929029,5,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.1,85.1,0,42,2894,missing,592,24502,1,0,1,0,1,0,0
0742-lafqk,1,united states,california,fullerton,92833,"33.877639, -117.961212",33.877639,-117.961212,72,yes,fiber optic,yes,yes,yes,no,no,yes,two year,electronic check,99.15,7422.1,0,46,5152,missing,593,46105,1,0,1,0,1,1,0
0795-lafgp,1,united states,california,fullerton,92835,"33.902211, -117.914922",33.902211,-117.914922,71,yes,dsl,yes,yes,yes,yes,yes,yes,two year,electronic check,90.4,6668.05,0,40,5633,missing,594,21157,1,0,1,0,1,0,0
0619-olyur,1,united states,california,garden grove,92840,"33.787165, -117.931889",33.787165,-117.931889,72,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,credit card (automatic),111.9,8071.05,0,80,6437,missing,595,50641,1,0,1,0,1,1,0
5512-idzei,1,united states,california,garden grove,92841,"33.786738, -117.982564",33.786738,-117.982564,46,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,electronic check,24.9,1174.8,0,41,2026,missing,596,31428,1,0,1,0,1,0,0
0459-spzhj,1,united states,california,garden grove,92843,"33.764018, -117.931507",33.764018,-117.931507,63,yes,dsl,yes,yes,yes,no,yes,yes,two year,credit card (automatic),83.5,5435,0,75,4652,missing,597,43491,1,0,1,0,1,0,0
0215-bqkgs,1,united states,california,garden grove,92844,"33.766476, -117.969795",33.766476,-117.969795,30,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,credit card (automatic),84.3,2438.6,0,66,5393,missing,598,23481,1,0,0,0,1,1,0
9244-zvapm,1,united states,california,garden grove,92845,"33.782955, -118.026456",33.782955,-118.026456,1,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,45.6,45.6,0,50,2352,missing,599,15878,1,0,0,0,1,0,0
8208-eumte,1,united states,california,villa park,92861,"33.817473, -117.810462",33.817473,-117.810462,16,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,mailed check,54.85,916.15,0,40,2136,missing,601,5935,1,0,0,0,0,0,0
5172-migpm,1,united states,california,orange,92865,"33.828779, -117.848299",33.828779,-117.848299,4,yes,dsl,no,no,no,yes,no,yes,month-to-month,mailed check,65.55,237.2,0,46,5707,missing,602,18058,1,0,0,0,1,0,0
1710-rcxus,1,united states,california,orange,92866,"33.784597, -117.844535",33.784597,-117.844535,51,yes,fiber optic,no,yes,no,no,no,yes,one year,credit card (automatic),90.35,4614.55,0,26,4965,missing,603,15396,1,0,1,0,1,1,0
0374-fiuca,1,united states,california,orange,92867,"33.81859, -117.821288",33.81859,-117.821288,65,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),20.4,1414.45,0,80,5368,missing,604,40915,1,0,1,0,1,1,0
5839-suyvz,1,united states,california,orange,92868,"33.787796, -117.875928",33.787796,-117.875928,16,no,fiber optic,no,no,no,yes,no,no,month-to-month,credit card (automatic),74.55,1170.5,0,70,2893,missing,605,23172,1,0,0,0,1,1,0
5173-zxxxl,1,united states,california,orange,92869,"33.792791, -117.789749",33.792791,-117.789749,2,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.95,47.7,0,61,3488,missing,606,37916,1,0,0,0,1,0,0
1096-adrux,1,united states,california,placentia,92870,"33.881158, -117.854783",33.881158,-117.854783,66,yes,fiber optic,no,no,no,no,no,no,one year,bank transfer (automatic),74.25,4859.25,0,45,4395,missing,607,48170,0,0,1,1,1,1,0
2001-mcuuw,1,united states,california,corona,92879,"33.893823, -117.531446",33.893823,-117.531446,46,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,electronic check,108.65,4903.2,0,25,4210,missing,608,44875,1,0,0,0,1,0,0
2731-gjrdg,1,united states,california,corona,92880,"33.918043, -117.617809",33.918043,-117.617809,32,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,bank transfer (automatic),109.55,3608,0,72,5076,missing,609,16998,0,0,0,0,1,1,0
4723-begsg,1,united states,california,corona,92881,"33.833686, -117.513063",33.833686,-117.513063,72,yes,dsl,yes,no,yes,yes,yes,yes,two year,credit card (automatic),86.65,6094.25,0,61,5483,missing,610,21911,1,0,1,0,1,0,0
6516-nkqbo,1,united states,california,corona,92882,"33.819385, -117.600213",33.819385,-117.600213,38,no,dsl,yes,no,yes,yes,yes,yes,two year,credit card (automatic),81.0,3084.9,0,75,3067,missing,611,60294,1,0,1,0,1,0,0
8672-oaupw,1,united states,california,corona,92883,"33.762351, -117.488725",33.762351,-117.488725,51,no,dsl,no,no,no,yes,no,no,one year,credit card (automatic),47.85,2356.75,0,56,4138,missing,612,13188,1,0,0,0,1,0,0
8207-dmrvl,1,united states,california,yorba linda,92886,"33.897253, -117.792202",33.897253,-117.792202,72,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),114.55,8306.05,0,51,6158,missing,613,39458,1,0,1,1,1,0,0
2804-etqdk,1,united states,california,ventura,93004,"34.278697, -119.167798",34.278697,-119.167798,66,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.55,1357.1,0,74,4101,missing,617,27381,1,0,0,1,1,0,0
6689-vrrtk,1,united states,california,camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903,44,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,credit card (automatic),109.8,4860.35,0,35,5720,missing,618,42853,0,1,0,0,1,1,0
7138-girsh,1,united states,california,camarillo,93012,"34.205504, -118.993111",34.205504,-118.993111,50,yes,dsl,no,no,yes,yes,no,yes,two year,bank transfer (automatic),69.5,3418.2,0,76,4145,missing,619,24945,1,0,0,0,1,0,0
9396-zsfll,1,united states,california,carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163,15,yes,dsl,no,no,no,no,no,no,month-to-month,mailed check,48.85,631.4,0,78,3762,missing,620,17409,0,0,0,0,1,0,0
6464-kexxh,1,united states,california,fillmore,93015,"34.408161, -118.865111",34.408161,-118.865111,8,no phone service,dsl,no,no,no,no,no,no,month-to-month,credit card (automatic),25.25,186.3,0,33,2372,missing,621,16013,1,0,0,0,0,1,0
7134-mjpdy,1,united states,california,moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169,66,yes,fiber optic,no,no,yes,yes,yes,yes,one year,credit card (automatic),102.85,6976.75,0,40,5569,missing,622,32984,0,1,0,0,1,1,0
5240-caoyt,1,united states,california,oak view,93022,"34.404544, -119.302118",34.404544,-119.302118,57,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,bank transfer (automatic),87.55,4884.85,0,43,4882,missing,623,6503,0,0,0,0,1,1,0
4059-iiebk,1,united states,california,ojai,93023,"34.581308, -118.931948",34.581308,-118.931948,7,yes,fiber optic,no,yes,no,no,no,no,month-to-month,bank transfer (automatic),78.55,522.95,0,61,4025,missing,624,21633,0,0,0,0,1,1,0
4881-jvqod,1,united states,california,oxnard,93030,"34.223244, -119.18012",34.223244,-119.18012,10,no phone service,dsl,no,no,no,no,no,yes,month-to-month,bank transfer (automatic),34.55,362.6,0,55,5248,missing,625,79736,1,1,1,1,0,1,0
0516-uxrmt,1,united states,california,oxnard,93033,"34.156629, -119.117218",34.156629,-119.117218,62,yes,fiber optic,yes,yes,yes,no,no,no,one year,electronic check,92.05,5755.8,0,71,5801,missing,626,77791,0,0,0,0,1,1,0
4851-bqdnx,1,united states,california,oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666,40,no,fiber optic,no,no,yes,no,yes,no,one year,electronic check,85.05,3355.65,0,50,5904,missing,627,25322,1,0,1,1,1,1,0
5148-hkfir,1,united states,california,piru,93040,"34.432843, -118.730106",34.432843,-118.730106,20,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,19.7,406.95,0,76,4404,missing,628,1459,0,0,0,0,1,0,0
3003-cmduu,1,united states,california,santa paula,93060,"34.402343, -119.094824",34.402343,-119.094824,25,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,electronic check,95.15,2395.7,0,52,3273,missing,630,32511,0,0,1,0,1,1,0
5016-iberq,1,united states,california,simi valley,93063,"34.296813, -118.685703",34.296813,-118.685703,23,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,electronic check,84.25,1968.1,0,33,2781,missing,631,49027,1,0,1,0,1,0,0
6797-ucjhz,1,united states,california,simi valley,93065,"34.269449, -118.768471",34.269449,-118.768471,66,yes,fiber optic,no,yes,yes,no,yes,yes,one year,credit card (automatic),104.6,6819.45,0,27,5722,missing,632,64802,0,1,1,0,1,0,0
2469-dtsgx,1,united states,california,somis,93066,"34.297628, -119.014627",34.297628,-119.014627,72,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,electronic check,111.65,7943.45,0,75,5388,missing,633,2966,0,1,0,0,1,0,0
9931-kghoa,1,united states,california,santa barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,46,yes,dsl,yes,no,no,no,no,no,month-to-month,bank transfer (automatic),55.0,2473.95,0,40,5928,missing,636,20893,0,0,1,0,1,0,0
1775-kwjkq,1,united states,california,santa barbara,93105,"34.037342, -119.80079",34.037342,-119.80079,72,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),89.85,6562.9,0,50,6046,missing,637,25771,1,0,1,0,1,0,0
7665-vigud,1,united states,california,santa barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,10,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.35,176.3,0,38,4745,missing,638,12741,1,0,0,0,1,0,0
9411-tpqqv,1,united states,california,santa barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,40,no phone service,dsl,yes,no,no,yes,yes,yes,one year,bank transfer (automatic),54.55,2236.2,0,74,3533,missing,639,10986,0,0,0,0,0,1,0
7954-mlbun,1,united states,california,santa barbara,93111,"34.460197, -119.802602",34.460197,-119.802602,31,no,fiber optic,no,no,yes,yes,yes,yes,two year,bank transfer (automatic),99.45,3109.9,0,64,2021,missing,641,16477,1,0,0,0,1,0,0
2077-ddhjk,1,united states,california,goleta,93117,"34.489983, -120.091246",34.489983,-120.091246,68,yes,dsl,yes,yes,yes,yes,no,no,two year,credit card (automatic),70.9,4911.35,0,50,4114,missing,642,49975,0,0,1,0,1,0,0
9574-bosmd,1,united states,california,arvin,93203,"35.116307, -118.817644",35.116307,-118.817644,68,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.4,1620.2,0,72,5668,missing,645,16206,1,0,1,1,1,0,0
4908-xaxay,1,united states,california,buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,49,no,fiber optic,no,yes,yes,no,no,yes,one year,bank transfer (automatic),89.85,4287.2,0,30,5982,missing,648,2078,0,1,0,0,1,1,0
8404-vlqfb,1,united states,california,california hot springs,93207,"35.865795, -118.69759",35.865795,-118.69759,15,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,25.25,394.85,0,59,4667,missing,649,226,0,0,1,1,1,1,0
2391-iplop,1,united states,california,corcoran,93212,"36.04533, -119.532424",36.04533,-119.532424,50,yes,dsl,no,no,yes,yes,yes,no,one year,electronic check,69.65,3442.15,0,27,4706,missing,652,23506,1,0,1,0,1,1,0
3509-gwqgf,1,united states,california,ducor,93218,"35.846067, -119.004073",35.846067,-119.004073,24,no,fiber optic,no,no,no,no,no,no,month-to-month,credit card (automatic),70.0,1732.6,0,77,5242,missing,655,823,1,1,0,0,1,0,0
5845-bzzib,1,united states,california,frazier park,93222,"34.907911, -119.234281",34.907911,-119.234281,35,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.1,655.3,0,65,4517,missing,658,1526,1,0,1,1,1,0,0
1140-ukvzg,1,united states,california,farmersville,93223,"36.29878, -119.201028",36.29878,-119.201028,17,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,24.8,475.25,0,66,5208,missing,659,8644,0,0,0,0,1,0,0
5183-snmjq,1,united states,california,frazier park,93225,"34.827662, -118.999073",34.827662,-118.999073,10,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,credit card (automatic),95.1,865.1,0,33,5787,missing,661,4498,1,0,0,0,1,1,0
8100-pnjmh,1,united states,california,glennville,93226,"35.735694, -118.738483",35.735694,-118.738483,68,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),88.85,6132.7,0,42,5228,missing,662,296,1,0,1,0,1,1,0
7838-lazfo,1,united states,california,hanford,93230,"36.29223, -119.622676",36.29223,-119.622676,45,no,dsl,yes,yes,yes,no,yes,yes,one year,bank transfer (automatic),78.8,3597.5,0,37,4192,missing,663,53204,1,0,1,0,1,0,0
2085-jvgad,1,united states,california,ivanhoe,93235,"36.385818, -119.224243",36.385818,-119.224243,37,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.35,697.65,0,24,3078,missing,665,4517,1,0,1,0,1,0,0
8095-wanwk,1,united states,california,kettleman city,93239,"35.996923, -120.000951",35.996923,-120.000951,10,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,45.25,428.7,0,38,5369,missing,667,1809,0,0,0,0,1,0,0
3030-zkiwl,1,united states,california,lake isabella,93240,"35.607875, -118.466318",35.607875,-118.466318,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.05,20.05,0,21,2798,missing,668,5564,1,0,0,0,1,0,0
9565-flvcg,1,united states,california,lamont,93241,"35.245035, -118.905553",35.245035,-118.905553,65,yes,dsl,yes,yes,no,no,no,yes,two year,mailed check,69.55,4459.15,0,74,5420,missing,669,15364,1,0,1,0,1,1,0
8755-ogkna,1,united states,california,laton,93242,"36.444232, -119.718285",36.444232,-119.718285,57,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.5,1167.6,0,45,5864,missing,670,2900,0,0,1,1,1,0,0
2800-veqxm,1,united states,california,lebec,93243,"34.845861, -118.885163",34.845861,-118.885163,3,no,fiber optic,no,no,yes,no,no,no,month-to-month,mailed check,74.75,238.1,0,21,3319,missing,671,1247,0,0,0,0,1,1,0
5533-rjftj,1,united states,california,lemoore,93245,"36.303666, -119.825657",36.303666,-119.825657,49,no phone service,dsl,no,no,yes,no,no,no,month-to-month,bank transfer (automatic),30.2,1453.1,0,42,5214,missing,673,30419,1,0,0,0,0,1,0
0214-jhpfw,1,united states,california,lost hills,93249,"35.637715, -119.893068",35.637715,-119.893068,70,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,bank transfer (automatic),57.8,4039.3,0,42,5640,missing,675,2502,0,0,1,0,0,0,0
5642-mhdqt,1,united states,california,mc farland,93250,"35.666886, -119.186717",35.666886,-119.186717,53,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.85,1039.45,0,42,4836,missing,676,10781,0,0,1,0,1,1,0
3088-fvywk,1,united states,california,mc kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885,53,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),25.55,1336.1,0,46,5794,missing,677,302,1,0,1,1,1,0,0
9092-gdzko,1,united states,california,new cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142,22,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),24.85,493.4,0,51,3534,missing,679,798,1,0,0,0,1,1,0
3729-owrvl,1,united states,california,pixley,93256,"35.957019, -119.330928",35.957019,-119.330928,65,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,electronic check,110.35,7246.15,0,79,4295,missing,681,4198,1,1,0,0,1,1,0
2324-aalno,1,united states,california,porterville,93257,"36.008958, -118.891593",36.008958,-118.891593,48,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),24.55,1203.95,0,41,5517,missing,682,65566,0,0,0,0,1,0,0
5760-ifjoz,1,united states,california,richgrove,93261,"35.809921, -119.127437",35.809921,-119.127437,3,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,mailed check,107.95,313.6,0,77,3449,missing,684,2956,1,0,0,0,1,0,0
2826-uwhis,1,united states,california,sequoia national park,93262,"36.527243, -118.594938",36.527243,-118.594938,45,yes,fiber optic,no,yes,no,no,no,no,month-to-month,bank transfer (automatic),81.4,3775.85,0,55,5602,missing,685,56,1,0,1,0,1,0,0
7501-iwung,1,united states,california,springville,93265,"36.245926, -118.693138",36.245926,-118.693138,61,no,dsl,no,no,yes,yes,yes,yes,two year,bank transfer (automatic),73.8,4616.05,0,58,6301,missing,687,3546,0,0,1,0,1,1,0
4957-treir,1,united states,california,stratford,93266,"36.175255, -119.813805",36.175255,-119.813805,3,no,dsl,yes,no,no,yes,yes,no,month-to-month,credit card (automatic),64.4,195.65,0,20,5645,missing,688,1729,1,0,0,0,1,1,0
7251-ljbqn,1,united states,california,strathmore,93267,"36.141319, -119.129075",36.141319,-119.129075,40,yes,fiber optic,no,no,yes,yes,yes,yes,one year,credit card (automatic),103.75,4188.4,0,20,3568,missing,689,5689,0,1,0,0,1,1,0
